2026-01-05 12:47:07 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-06 09:58:35 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-06 10:33:46 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-06 11:19:09 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-06 12:21:32 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-07 10:05:40 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-07 10:37:30 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-09 12:38:24 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-12 09:56:05 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-12 10:44:16 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-12 11:23:17 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-12 13:01:38 | INFO | [LOGIN_SUCCESS] IP=10.0.2.64 USER=10.0.2.64:admin
2026-01-19 10:01:49 | INFO | [LOGIN_SUCCESS] IP=127.0.0.1 USER=127.0.0.1:admin
2026-01-19 10:07:12 | INFO | [LOGIN_SUCCESS] IP=127.0.0.1 USER=127.0.0.1:admin
2026-01-19 10:12:25 | INFO | [LOGIN_SUCCESS] IP=127.0.0.1 USER=127.0.0.1:admin
2026-01-19 10:32:10 | INFO | [LOGIN_SUCCESS] IP=127.0.0.1 USER=127.0.0.1:admin
2026-01-19 10:32:11 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=1 MAX_ATTEMPTS=5
2026-01-19 10:34:53 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=1 MAX_ATTEMPTS=5
2026-01-19 10:37:20 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=1 MAX_ATTEMPTS=5
2026-01-19 10:40:41 | INFO | [LOGIN_SUCCESS] IP=127.0.0.1 USER=127.0.0.1:admin
2026-01-19 10:48:44 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=1 MAX_ATTEMPTS=5
2026-01-19 10:49:52 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=1 MAX_ATTEMPTS=5
2026-01-19 10:49:57 | INFO | [LOGIN_SUCCESS] IP=127.0.0.1 USER=127.0.0.1:admin
2026-01-19 10:59:17 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=1 MAX_ATTEMPTS=5
2026-01-19 10:59:47 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=2 MAX_ATTEMPTS=5
2026-01-19 11:00:42 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=2 MAX_ATTEMPTS=5
2026-01-19 11:01:24 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=2 MAX_ATTEMPTS=5
2026-01-19 11:01:34 | INFO | [LOGIN_SUCCESS] IP=127.0.0.1 USER=127.0.0.1:admin
2026-01-19 11:30:00 | INFO | [LOGIN_SUCCESS] IP=127.0.0.1 USER=127.0.0.1:admin
2026-01-19 11:34:04 | INFO | [LOGIN_SUCCESS] IP=127.0.0.1 USER=127.0.0.1:admin
2026-02-04 10:27:17 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=1 MAX_ATTEMPTS=5
2026-02-06 11:27:47 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=1 MAX_ATTEMPTS=5
2026-02-06 11:27:53 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=2 MAX_ATTEMPTS=5
2026-02-06 11:27:59 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=3 MAX_ATTEMPTS=5
2026-02-06 11:28:05 | INFO | [ACCOUNT_LOCKED] IP=127.0.0.1 USER=admin ATTEMPTS=5
2026-02-06 11:28:05 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=4 MAX_ATTEMPTS=5
2026-02-10 09:40:40 | INFO | [ACCOUNT_UNLOCKED] IP=unknown USER=anonymous IDENTIFIER=admin
2026-02-10 09:50:29 | INFO | [ACCOUNT_LOCKED] IP=127.0.0.1 USER=admin ATTEMPTS=6
2026-02-10 09:50:29 | WARNING | [LOGIN_FAIL] IP=127.0.0.1 USER=anonymous IDENTIFIER=127.0.0.1:admin ATTEMPTS=1 MAX_ATTEMPTS=5
2026-02-10 10:04:48 | INFO | [ACCOUNT_UNLOCKED] IP=unknown USER=anonymous IDENTIFIER=admin
